any;municipi;sexe;concepte;estat;valor
2019;Cercs;dones;població;;568
2019;Cercs;total;població;;1145
2019;Cerdanyola del Vallès;homes;població;;28038
2019;Cerdanyola del Vallès;dones;població;;29365
2019;Cerdanyola del Vallès;total;població;;57403
2019;Cervelló;homes;població;;4529
2019;Cervelló;dones;població;;4525
2019;Cervelló;total;població;;9054
2019;Cervera;homes;població;;4670
2019;Cervera;dones;població;;4510
2019;Cervera;total;població;;9180
2019;Cervià de les Garrigues;homes;població;;336
2019;Cervià de les Garrigues;dones;població;;304
2019;Cervià de les Garrigues;total;població;;640
2019;Cervià de Ter;homes;població;;492
2019;Cervià de Ter;dones;població;;476
2019;Cervià de Ter;total;població;;968
2019;Cistella;homes;població;;138
2019;Cistella;dones;població;;144
2019;Cistella;total;població;;282
2019;Ciutadilla;homes;població;;111
2019;Ciutadilla;dones;població;;97
2019;Ciutadilla;total;població;;208
2019;Clariana de Cardener;homes;població;;82
2019;Clariana de Cardener;dones;població;;75
2019;Clariana de Cardener;total;població;;157
2019;Cogul, el;homes;població;;88
2019;Cogul, el;dones;població;;70
2019;Cogul, el;total;població;;158
2019;Colera;homes;població;;223
2019;Colera;dones;població;;225
2019;Colera;total;població;;448
2019;Coll de Nargó;homes;població;;285
2019;Coll de Nargó;dones;població;;265
2019;Coll de Nargó;total;població;;550
2019;Collbató;homes;població;;2320
2019;Collbató;dones;població;;2146
2019;Collbató;total;població;;4466
2019;Colldejou;homes;població;;93
2019;Colldejou;dones;població;;83
2019;Colldejou;total;població;;176
2019;Collsuspina;homes;població;;174
2019;Collsuspina;dones;població;;168
2019;Collsuspina;total;població;;342
2019;Colomers;homes;població;;87
2019;Colomers;dones;població;;89
2019;Colomers;total;població;;176
2019;Coma i la Pedra, la;homes;població;;157
2019;Coma i la Pedra, la;dones;població;;108
2019;Coma i la Pedra, la;total;població;;265
2019;Conca de Dalt;homes;població;;213
2019;Conca de Dalt;dones;població;;205
2019;Conca de Dalt;total;població;;418
2019;Conesa;homes;població;;54
2019;Conesa;dones;població;;49
2019;Conesa;total;població;;103
2019;Constantí;homes;població;;3398
2019;Constantí;dones;població;;3142
2019;Constantí;total;població;;6540
2019;Copons;homes;població;;152
2019;Copons;dones;població;;158
2019;Copons;total;població;;310
2019;Corbera d'Ebre;homes;població;;531
2019;Corbera d'Ebre;dones;població;;485
2019;Corbera d'Ebre;total;població;;1016
2019;Corbera de Llobregat;homes;població;;7449
2019;Corbera de Llobregat;dones;població;;7373
2019;Corbera de Llobregat;total;població;;14822
2019;Corbins;homes;població;;787
2019;Corbins;dones;població;;657
2019;Corbins;total;població;;1444
2019;Corçà;homes;població;;646
2019;Corçà;dones;població;;621
2019;Corçà;total;població;;1267
2019;Cornellà de Llobregat;homes;població;;42945
2019;Cornellà de Llobregat;dones;població;;45647
2019;Cornellà de Llobregat;total;població;;88592
2019;Cornellà del Terri;homes;població;;1197
2019;Cornellà del Terri;dones;població;;1167
2019;Cornellà del Terri;total;població;;2364
2019;Cornudella de Montsant;homes;població;;505
2019;Cornudella de Montsant;dones;població;;436
2019;Cornudella de Montsant;total;població;;941
2019;Creixell;homes;població;;1845
2019;Creixell;dones;població;;1797
2019;Creixell;total;població;;3642
2019;Crespià;homes;població;;127
2019;Crespià;dones;població;;119
2019;Crespià;total;població;;246
2019;Cruïlles, Monells i Sant Sadurní de l'Heura;homes;població;;640
2019;Cruïlles, Monells i Sant Sadurní de l'Heura;dones;població;;639
2019;Cruïlles, Monells i Sant Sadurní de l'Heura;total;població;;1279
2019;Cubelles;homes;població;;7687
2019;Cubelles;dones;població;;7642
2019;Cubelles;total;població;;15329
2019;Cubells;homes;població;;180
2019;Cubells;dones;població;;163
2019;Cubells;total;població;;343
2019;Cunit;homes;població;;6347
2019;Cunit;dones;població;;6605
2019;Cunit;total;població;;12952
2019;Darnius;homes;població;;273
2019;Darnius;dones;població;;273
2019;Darnius;total;població;;546
2019;Das;homes;població;;131
2019;Das;dones;població;;122
2019;Das;total;població;;253
2019;Deltebre;homes;població;;5788
2019;Deltebre;dones;població;;5694
2019;Deltebre;total;població;;11482
2019;Dosrius;homes;població;;2780
2019;Dosrius;dones;població;;2701
2019;Dosrius;total;població;;5481
2019;Duesaigües;homes;població;;140
2019;Duesaigües;dones;població;;105
2019;Duesaigües;total;població;;245
2019;Escala, l';homes;població;;5267
2019;Escala, l';dones;població;;5072
2019;Escala, l';total;població;;10339
2019;Esparreguera;homes;població;;11249
2019;Esparreguera;dones;població;;11002
2019;Esparreguera;total;població;;22251
2019;Espinelves;homes;població;;110
2019;Espinelves;dones;població;;105
2019;Espinelves;total;població;;215
2019;Espluga Calba, l';homes;població;;171
2019;Espluga Calba, l';dones;població;;170
2019;Espluga Calba, l';total;població;;341
2019;Espluga de Francolí, l';homes;població;;1824
2019;Espluga de Francolí, l';dones;població;;1931
2019;Espluga de Francolí, l';total;població;;3755
2019;Esplugues de Llobregat;homes;població;;22300
2019;Esplugues de Llobregat;dones;població;;24380
2019;Esplugues de Llobregat;total;població;;46680
2019;Espolla;homes;població;;203
2019;Espolla;dones;població;;213
2019;Espolla;total;població;;416
2019;Esponellà;homes;població;;224
2019;Esponellà;dones;població;;214
2019;Esponellà;total;població;;438
2019;Espot;homes;població;;193
2019;Espot;dones;població;;171
2019;Espot;total;població;;364
2019;Espunyola, l';homes;població;;126
2019;Espunyola, l';dones;població;;128
2019;Espunyola, l';total;població;;254
2019;Esquirol, l';homes;població;;1105
2019;Esquirol, l';dones;població;;1076
2019;Esquirol, l';total;població;;2181
2019;Estamariu;homes;població;;68
2019;Estamariu;dones;població;;50
2019;Estamariu;total;població;;118
2019;Estany, l';homes;població;;205
2019;Estany, l';dones;població;;201
2019;Estany, l';total;població;;406
2019;Estaràs;homes;població;;85
2019;Estaràs;dones;població;;77
2019;Estaràs;total;població;;162
2019;Esterri d'Àneu;homes;població;;364
2019;Esterri d'Àneu;dones;població;;408
2019;Esterri d'Àneu;total;població;;772
2019;Esterri de Cardós;homes;població;;37
2019;Esterri de Cardós;dones;població;;33
2019;Esterri de Cardós;total;població;;70
2019;Falset;homes;població;;1412
2019;Falset;dones;població;;1422
2019;Falset;total;població;;2834
2019;Far d'Empordà, el;homes;població;;305
2019;Far d'Empordà, el;dones;població;;294
2019;Far d'Empordà, el;total;població;;599
2019;Farrera;homes;població;;65
2019;Farrera;dones;població;;51
2019;Farrera;total;població;;116
2019;Fatarella, la;homes;població;;458
2019;Fatarella, la;dones;població;;483
2019;Fatarella, la;total;població;;941
2019;Febró, la;homes;població;;25
2019;Febró, la;dones;població;;15
2019;Febró, la;total;població;;40
2019;Figaró-Montmany;homes;població;;547
2019;Figaró-Montmany;dones;població;;567
2019;Figaró-Montmany;total;població;;1114
2019;Fígols;homes;població;;25
2019;Fígols;dones;població;;17
2019;Fígols;total;població;;42
2019;Fígols i Alinyà;homes;població;;145
2019;Fígols i Alinyà;dones;població;;107
2019;Fígols i Alinyà;total;població;;252
2019;Figuera, la;homes;població;;63
2019;Figuera, la;dones;població;;48
2019;Figuera, la;total;població;;111
2019;Figueres;homes;població;;23092
2019;Figueres;dones;població;;23562
2019;Figueres;total;població;;46654
2019;Figuerola del Camp;homes;població;;159
2019;Figuerola del Camp;dones;població;;161
2019;Figuerola del Camp;total;població;;320
2019;Flaçà;homes;població;;528
2019;Flaçà;dones;població;;565
2019;Flaçà;total;població;;1093
2019;Flix;homes;població;;1717
2019;Flix;dones;població;;1691
2019;Flix;total;població;;3408
2019;Floresta, la;homes;població;;79
2019;Floresta, la;dones;població;;68
2019;Floresta, la;total;població;;147
2019;Fogars de la Selva;homes;població;;748
2019;Fogars de la Selva;dones;població;;703
2019;Fogars de la Selva;total;població;;1451
2019;Fogars de Montclús;homes;població;;245
2019;Fogars de Montclús;dones;població;;225
2019;Fogars de Montclús;total;població;;470
2019;Foixà;homes;població;;150
2019;Foixà;dones;població;;147
2019;Foixà;total;població;;297
2019;Folgueroles;homes;població;;1159
2019;Folgueroles;dones;població;;1108
2019;Folgueroles;total;població;;2267
2019;Fondarella;homes;població;;387
2019;Fondarella;dones;població;;397
2019;Fondarella;total;població;;784
2019;Fonollosa;homes;població;;750
2019;Fonollosa;dones;població;;703
2019;Fonollosa;total;població;;1453
2019;Fontanals de Cerdanya;homes;població;;220
2019;Fontanals de Cerdanya;dones;població;;224
2019;Fontanals de Cerdanya;total;població;;444
2019;Fontanilles;homes;població;;80
2019;Fontanilles;dones;població;;59
2019;Fontanilles;total;població;;139
2019;Fontcoberta;homes;població;;738
2019;Fontcoberta;dones;població;;730
2019;Fontcoberta;total;població;;1468
2019;Font-rubí;homes;població;;688
2019;Font-rubí;dones;població;;639
2019;Font-rubí;total;població;;1327
2019;Foradada;homes;població;;108
2019;Foradada;dones;població;;78
2019;Foradada;total;població;;186
2019;Forallac;homes;població;;828
2019;Forallac;dones;població;;859
2019;Forallac;total;població;;1687
2019;Forès;homes;població;;25
2019;Forès;dones;població;;18
2019;Forès;total;població;;43
2019;Fornells de la Selva;homes;població;;1322
2019;Fornells de la Selva;dones;població;;1328
2019;Fornells de la Selva;total;població;;2650
2019;Fortià;homes;població;;389
2019;Fortià;dones;població;;374
2019;Fortià;total;població;;763
2019;Franqueses del Vallès, les;homes;població;;10210
2019;Franqueses del Vallès, les;dones;població;;9882
2019;Franqueses del Vallès, les;total;població;;20092
2019;Freginals;homes;població;;175
2019;Freginals;dones;població;;171
2019;Freginals;total;població;;346
2019;Fuliola, la;homes;població;;619
2019;Fuliola, la;dones;població;;629
2019;Fuliola, la;total;població;;1248
2019;Fulleda;homes;població;;44
2019;Fulleda;dones;població;;41
2019;Fulleda;total;població;;85
2019;Gaià;homes;població;;97
2019;Gaià;dones;població;;78
2019;Gaià;total;població;;175
2019;Galera, la;homes;població;;375
2019;Galera, la;dones;població;;356
2019;Galera, la;total;població;;731
2019;Gallifa;homes;població;;95
2019;Gallifa;dones;població;;77
2019;Gallifa;total;població;;172
2019;Gandesa;homes;població;;1563
2019;Gandesa;dones;població;;1501
2019;Gandesa;total;població;;3064
2019;Garcia;homes;població;;264
2019;Garcia;dones;població;;263
2019;Garcia;total;població;;527
2019;Garidells, els;homes;població;;94
2019;Garidells, els;dones;població;;93
2019;Garidells, els;total;població;;187
2019;Garriga, la;homes;població;;7987
2019;Garriga, la;dones;població;;8527
2019;Garriga, la;total;població;;16514
2019;Garrigàs;homes;població;;231
2019;Garrigàs;dones;població;;206
2019;Garrigàs;total;població;;437
2019;Garrigoles;homes;població;;84
2019;Garrigoles;dones;població;;78
2019;Garrigoles;total;població;;162
2019;Garriguella;homes;població;;421
2019;Garriguella;dones;població;;434
2019;Garriguella;total;població;;855
2019;Gavà;homes;població;;22876
2019;Gavà;dones;població;;23895
2019;Gavà;total;població;;46771
2019;Gavet de la Conca;homes;població;;129
2019;Gavet de la Conca;dones;població;;132
2019;Gavet de la Conca;total;població;;261
2019;Gelida;homes;població;;3778
2019;Gelida;dones;població;;3755
2019;Gelida;total;població;;7533
2019;Ger;homes;població;;222
2019;Ger;dones;població;;226
2019;Ger;total;població;;448
2019;Gimenells i el Pla de la Font;homes;població;;595
2019;Gimenells i el Pla de la Font;dones;població;;516
2019;Gimenells i el Pla de la Font;total;població;;1111
2019;Ginestar;homes;població;;403
2019;Ginestar;dones;població;;350
2019;Ginestar;total;població;;753
2019;Girona;homes;població;;48931
2019;Girona;dones;població;;52921
2019;Girona;total;població;;101852
2019;Gironella;homes;població;;2384
2019;Gironella;dones;població;;2442
2019;Gironella;total;població;;4826
2019;Gisclareny;homes;població;;15
2019;Gisclareny;dones;població;;10
2019;Gisclareny;total;població;;25
2019;Godall;homes;població;;289
2019;Godall;dones;població;;286
2019;Godall;total;població;;575
2019;Golmés;homes;població;;917
2019;Golmés;dones;població;;923
2019;Golmés;total;població;;1840
2019;Gombrèn;homes;població;;96
2019;Gombrèn;dones;població;;92
2019;Gombrèn;total;població;;188
2019;Gósol;homes;població;;118
2019;Gósol;dones;població;;88
2019;Gósol;total;població;;206
2019;Granada, la;homes;població;;1092
2019;Granada, la;dones;població;;1065
2019;Granada, la;total;població;;2157
2019;Granadella, la;homes;població;;387
2019;Granadella, la;dones;població;;325
2019;Granadella, la;total;població;;712
2019;Granera;homes;població;;53
2019;Granera;dones;població;;16
2019;Granera;total;població;;69
2019;Granja d'Escarp, la;homes;població;;514
2019;Granja d'Escarp, la;dones;població;;422
2019;Granja d'Escarp, la;total;població;;936
2019;Granollers;homes;població;;30199
2019;Granollers;dones;població;;31076
2019;Granollers;total;població;;61275
2019;Granyanella;homes;població;;82
2019;Granyanella;dones;població;;66
2019;Granyanella;total;població;;148
2019;Granyena de les Garrigues;homes;població;;78
2019;Granyena de les Garrigues;dones;població;;54
2019;Granyena de les Garrigues;total;població;;132
2019;Granyena de Segarra;homes;població;;76
2019;Granyena de Segarra;dones;població;;66
2019;Granyena de Segarra;total;població;;142
2019;Gratallops;homes;població;;125
2019;Gratallops;dones;població;;104
2019;Gratallops;total;població;;229
2019;Gualba;homes;població;;769
2019;Gualba;dones;població;;731
2019;Gualba;total;població;;1500
2019;Gualta;homes;població;;229
2019;Gualta;dones;població;;168
2019;Gualta;total;població;;397
2019;Guardiola de Berguedà;homes;població;;464
2019;Guardiola de Berguedà;dones;població;;444
2019;Guardiola de Berguedà;total;població;;908
2019;Guiamets, els;homes;població;;128
2019;Guiamets, els;dones;població;;142
2019;Guiamets, els;total;població;;270
2019;Guils de Cerdanya;homes;població;;288
2019;Guils de Cerdanya;dones;població;;249
2019;Guils de Cerdanya;total;població;;537
2019;Guimerà;homes;població;;140
2019;Guimerà;dones;població;;125
2019;Guimerà;total;població;;265
